article_id,product_group_name,image_path
754387008,Garment Upper body,data\hm\images\075\0754387008.jpg
566592012,Garment Upper body,data\hm\images\056\0566592012.jpg
700153005,Garment Lower body,data\hm\images\070\0700153005.jpg
851105003,Garment Upper body,data\hm\images\085\0851105003.jpg
806307006,Garment Lower body,data\hm\images\080\0806307006.jpg
814299001,Garment Full body,data\hm\images\081\0814299001.jpg
709248014,Garment Upper body,data\hm\images\070\0709248014.jpg
689811001,Garment Upper body,data\hm\images\068\0689811001.jpg
560972001,Garment Full body,data\hm\images\056\0560972001.jpg
699755081,Garment Upper body,data\hm\images\069\0699755081.jpg
685816054,Garment Upper body,data\hm\images\068\0685816054.jpg
627009001,Garment Upper body,data\hm\images\062\0627009001.jpg
491912014,Garment Lower body,data\hm\images\049\0491912014.jpg
694739024,Accessories,data\hm\images\069\0694739024.jpg
601128002,Garment Upper body,data\hm\images\060\0601128002.jpg
658298007,Garment Lower body,data\hm\images\065\0658298007.jpg
520427006,Socks & Tights,data\hm\images\052\0520427006.jpg
749562002,Garment Upper body,data\hm\images\074\0749562002.jpg
708626001,Shoes,data\hm\images\070\0708626001.jpg
739092004,Garment Upper body,data\hm\images\073\0739092004.jpg
811500011,Garment Lower body,data\hm\images\081\0811500011.jpg
714582006,Garment Upper body,data\hm\images\071\0714582006.jpg
809841006,Socks & Tights,data\hm\images\080\0809841006.jpg
571984001,Garment Full body,data\hm\images\057\0571984001.jpg
673396003,Accessories,data\hm\images\067\0673396003.jpg
708456008,Garment Upper body,data\hm\images\070\0708456008.jpg
684021036,Garment Upper body,data\hm\images\068\0684021036.jpg
835705002,Accessories,data\hm\images\083\0835705002.jpg
543035013,Nightwear,data\hm\images\054\0543035013.jpg
840027008,Garment Lower body,data\hm\images\084\0840027008.jpg
809141005,Garment Upper body,data\hm\images\080\0809141005.jpg
579715001,Garment Upper body,data\hm\images\057\0579715001.jpg
594387003,Garment Upper body,data\hm\images\059\0594387003.jpg
570319024,Underwear,data\hm\images\057\0570319024.jpg
652307005,Garment Full body,data\hm\images\065\0652307005.jpg
854987001,Garment Full body,data\hm\images\085\0854987001.jpg
890631005,Garment Upper body,data\hm\images\089\0890631005.jpg
499802013,Socks & Tights,data\hm\images\049\0499802013.jpg
831728002,Garment Upper body,data\hm\images\083\0831728002.jpg
508932027,Garment Upper body,data\hm\images\050\0508932027.jpg
716235001,Garment Upper body,data\hm\images\071\0716235001.jpg
319906008,Shoes,data\hm\images\031\0319906008.jpg
528757002,Underwear,data\hm\images\052\0528757002.jpg
547625003,Garment Full body,data\hm\images\054\0547625003.jpg
674651008,Underwear,data\hm\images\067\0674651008.jpg
562150002,Accessories,data\hm\images\056\0562150002.jpg
547429009,Garment Full body,data\hm\images\054\0547429009.jpg
283236018,Garment Upper body,data\hm\images\028\0283236018.jpg
564313011,Underwear,data\hm\images\056\0564313011.jpg
693911011,Garment Full body,data\hm\images\069\0693911011.jpg
669170002,Accessories,data\hm\images\066\0669170002.jpg
550471026,Nightwear,data\hm\images\055\0550471026.jpg
696545005,Garment Lower body,data\hm\images\069\0696545005.jpg
525096004,Garment Upper body,data\hm\images\052\0525096004.jpg
817693001,Garment Upper body,data\hm\images\081\0817693001.jpg
622798001,Garment Upper body,data\hm\images\062\0622798001.jpg
535488009,Garment Upper body,data\hm\images\053\0535488009.jpg
711193004,Underwear,data\hm\images\071\0711193004.jpg
688713001,Garment Upper body,data\hm\images\068\0688713001.jpg
703317001,Accessories,data\hm\images\070\0703317001.jpg
536946001,Garment Upper body,data\hm\images\053\0536946001.jpg
653234001,Shoes,data\hm\images\065\0653234001.jpg
761920004,Garment Full body,data\hm\images\076\0761920004.jpg
684847002,Garment Full body,data\hm\images\068\0684847002.jpg
771417002,Garment Upper body,data\hm\images\077\0771417002.jpg
519789001,Garment Upper body,data\hm\images\051\0519789001.jpg
708472003,Garment Upper body,data\hm\images\070\0708472003.jpg
798449003,Accessories,data\hm\images\079\0798449003.jpg
775868001,Accessories,data\hm\images\077\0775868001.jpg
631772001,Garment Full body,data\hm\images\063\0631772001.jpg
315509033,Accessories,data\hm\images\031\0315509033.jpg
786082001,Garment Upper body,data\hm\images\078\0786082001.jpg
723151002,Garment Upper body,data\hm\images\072\0723151002.jpg
395730042,Garment Upper body,data\hm\images\039\0395730042.jpg
872642002,Garment Full body,data\hm\images\087\0872642002.jpg
754257009,Garment Upper body,data\hm\images\075\0754257009.jpg
755963001,Garment Full body,data\hm\images\075\0755963001.jpg
529008011,Underwear,data\hm\images\052\0529008011.jpg
654983001,Shoes,data\hm\images\065\0654983001.jpg
654103002,Nightwear,data\hm\images\065\0654103002.jpg
706268042,Socks & Tights,data\hm\images\070\0706268042.jpg
610053001,Swimwear,data\hm\images\061\0610053001.jpg
789910001,Garment Upper body,data\hm\images\078\0789910001.jpg
771368002,Garment Upper body,data\hm\images\077\0771368002.jpg
601464001,Underwear,data\hm\images\060\0601464001.jpg
805817001,Garment Upper body,data\hm\images\080\0805817001.jpg
608776016,Socks & Tights,data\hm\images\060\0608776016.jpg
556550001,Garment Lower body,data\hm\images\055\0556550001.jpg
847862001,Garment Upper body,data\hm\images\084\0847862001.jpg
628813003,Underwear,data\hm\images\062\0628813003.jpg
785025001,Garment Upper body,data\hm\images\078\0785025001.jpg
769102019,Nightwear,data\hm\images\076\0769102019.jpg
503835002,Garment Upper body,data\hm\images\050\0503835002.jpg
609182006,Garment Upper body,data\hm\images\060\0609182006.jpg
803193001,Accessories,data\hm\images\080\0803193001.jpg
659408004,Garment Upper body,data\hm\images\065\0659408004.jpg
909067001,Garment Upper body,data\hm\images\090\0909067001.jpg
652045007,Accessories,data\hm\images\065\0652045007.jpg
865981006,Garment Upper body,data\hm\images\086\0865981006.jpg
501616011,Garment Upper body,data\hm\images\050\0501616011.jpg
752744008,Accessories,data\hm\images\075\0752744008.jpg
744761001,Swimwear,data\hm\images\074\0744761001.jpg
769263003,Garment Upper body,data\hm\images\076\0769263003.jpg
504667005,Garment Upper body,data\hm\images\050\0504667005.jpg
493814014,Garment Upper body,data\hm\images\049\0493814014.jpg
743932007,Nightwear,data\hm\images\074\0743932007.jpg
723371003,Garment Upper body,data\hm\images\072\0723371003.jpg
555367005,Garment Upper body,data\hm\images\055\0555367005.jpg
672017001,Garment Upper body,data\hm\images\067\0672017001.jpg
879973001,Garment Upper body,data\hm\images\087\0879973001.jpg
586608004,Garment Lower body,data\hm\images\058\0586608004.jpg
706268034,Socks & Tights,data\hm\images\070\0706268034.jpg
849389003,Garment Lower body,data\hm\images\084\0849389003.jpg
781136003,Garment Lower body,data\hm\images\078\0781136003.jpg
708471005,Garment Upper body,data\hm\images\070\0708471005.jpg
654380002,Garment Upper body,data\hm\images\065\0654380002.jpg
249136023,Garment Lower body,data\hm\images\024\0249136023.jpg
605795001,Nightwear,data\hm\images\060\0605795001.jpg
690513003,Swimwear,data\hm\images\069\0690513003.jpg
684105004,Garment Upper body,data\hm\images\068\0684105004.jpg
632803004,Garment Upper body,data\hm\images\063\0632803004.jpg
488016020,Socks & Tights,data\hm\images\048\0488016020.jpg
866933001,Garment Full body,data\hm\images\086\0866933001.jpg
685430002,Garment Full body,data\hm\images\068\0685430002.jpg
583417003,Garment Upper body,data\hm\images\058\0583417003.jpg
719017001,Accessories,data\hm\images\071\0719017001.jpg
875855001,Garment Upper body,data\hm\images\087\0875855001.jpg
859888001,Garment Full body,data\hm\images\085\0859888001.jpg
800325002,Nightwear,data\hm\images\080\0800325002.jpg
654779001,Garment Full body,data\hm\images\065\0654779001.jpg
760767002,Garment Upper body,data\hm\images\076\0760767002.jpg
793397002,Garment Full body,data\hm\images\079\0793397002.jpg
265071027,Garment Upper body,data\hm\images\026\0265071027.jpg
866455003,Underwear,data\hm\images\086\0866455003.jpg
864316001,Garment Full body,data\hm\images\086\0864316001.jpg
679232002,Garment Upper body,data\hm\images\067\0679232002.jpg
776350010,Nightwear,data\hm\images\077\0776350010.jpg
615433001,Garment Upper body,data\hm\images\061\0615433001.jpg
851866003,Garment Upper body,data\hm\images\085\0851866003.jpg
812967001,Garment Upper body,data\hm\images\081\0812967001.jpg
611644001,Garment Lower body,data\hm\images\061\0611644001.jpg
785097001,Garment Full body,data\hm\images\078\0785097001.jpg
683413005,Garment Upper body,data\hm\images\068\0683413005.jpg
518608002,Garment Full body,data\hm\images\051\0518608002.jpg
694127002,Garment Upper body,data\hm\images\069\0694127002.jpg
708456009,Garment Upper body,data\hm\images\070\0708456009.jpg
837097002,Accessories,data\hm\images\083\0837097002.jpg
908230001,Garment Upper body,data\hm\images\090\0908230001.jpg
621929002,Garment Upper body,data\hm\images\062\0621929002.jpg
679332002,Garment Full body,data\hm\images\067\0679332002.jpg
691455001,Garment Lower body,data\hm\images\069\0691455001.jpg
477909005,Garment Upper body,data\hm\images\047\0477909005.jpg
797311003,Garment Lower body,data\hm\images\079\0797311003.jpg
706724002,Garment Full body,data\hm\images\070\0706724002.jpg
667999004,Garment Upper body,data\hm\images\066\0667999004.jpg
832819002,Garment Upper body,data\hm\images\083\0832819002.jpg
880714002,Garment Full body,data\hm\images\088\0880714002.jpg
804936002,Garment Upper body,data\hm\images\080\0804936002.jpg
699755043,Garment Upper body,data\hm\images\069\0699755043.jpg
741253001,Garment Full body,data\hm\images\074\0741253001.jpg
704216004,Garment Lower body,data\hm\images\070\0704216004.jpg
892193003,Socks & Tights,data\hm\images\089\0892193003.jpg
702932035,Garment Upper body,data\hm\images\070\0702932035.jpg
868054004,Garment Upper body,data\hm\images\086\0868054004.jpg
937997001,Garment Full body,data\hm\images\093\0937997001.jpg
541286013,Underwear,data\hm\images\054\0541286013.jpg
597753008,Garment Upper body,data\hm\images\059\0597753008.jpg
844411001,Garment Full body,data\hm\images\084\0844411001.jpg
549489002,Garment Upper body,data\hm\images\054\0549489002.jpg
651637002,Garment Upper body,data\hm\images\065\0651637002.jpg
838823002,Garment Upper body,data\hm\images\083\0838823002.jpg
749484015,Garment Upper body,data\hm\images\074\0749484015.jpg
694046027,Nightwear,data\hm\images\069\0694046027.jpg
832999001,Garment Full body,data\hm\images\083\0832999001.jpg
411413017,Garment Upper body,data\hm\images\041\0411413017.jpg
480579011,Garment Upper body,data\hm\images\048\0480579011.jpg
796788006,Garment Lower body,data\hm\images\079\0796788006.jpg
871310002,Garment Lower body,data\hm\images\087\0871310002.jpg
266168003,Socks & Tights,data\hm\images\026\0266168003.jpg
739670001,Garment Upper body,data\hm\images\073\0739670001.jpg
408875019,Garment Upper body,data\hm\images\040\0408875019.jpg
723349002,Swimwear,data\hm\images\072\0723349002.jpg
867966002,Garment Lower body,data\hm\images\086\0867966002.jpg
605741002,Garment Upper body,data\hm\images\060\0605741002.jpg
879355002,Garment Full body,data\hm\images\087\0879355002.jpg
856997001,Accessories,data\hm\images\085\0856997001.jpg
843284001,Garment Full body,data\hm\images\084\0843284001.jpg
678571004,Accessories,data\hm\images\067\0678571004.jpg
684325002,Garment Lower body,data\hm\images\068\0684325002.jpg
556545004,Shoes,data\hm\images\055\0556545004.jpg
711028005,Garment Upper body,data\hm\images\071\0711028005.jpg
322322009,Accessories,data\hm\images\032\0322322009.jpg
712917001,Garment Upper body,data\hm\images\071\0712917001.jpg
531526002,Garment Lower body,data\hm\images\053\0531526002.jpg
534037001,Garment Lower body,data\hm\images\053\0534037001.jpg
646020003,Socks & Tights,data\hm\images\064\0646020003.jpg
882479001,Garment Full body,data\hm\images\088\0882479001.jpg
644323002,Garment Upper body,data\hm\images\064\0644323002.jpg
609025001,Garment Upper body,data\hm\images\060\0609025001.jpg
683653003,Garment Lower body,data\hm\images\068\0683653003.jpg
808699001,Shoes,data\hm\images\080\0808699001.jpg
637499004,Garment Lower body,data\hm\images\063\0637499004.jpg
780172003,Garment Lower body,data\hm\images\078\0780172003.jpg
795937001,Shoes,data\hm\images\079\0795937001.jpg
845540001,Garment Full body,data\hm\images\084\0845540001.jpg
536139071,Nightwear,data\hm\images\053\0536139071.jpg
633778001,Accessories,data\hm\images\063\0633778001.jpg
857448005,Garment Lower body,data\hm\images\085\0857448005.jpg
632432006,Garment Upper body,data\hm\images\063\0632432006.jpg
719430004,Garment Lower body,data\hm\images\071\0719430004.jpg
820341003,Garment Upper body,data\hm\images\082\0820341003.jpg
554555006,Garment Lower body,data\hm\images\055\0554555006.jpg
562532001,Garment Upper body,data\hm\images\056\0562532001.jpg
796703001,Garment Upper body,data\hm\images\079\0796703001.jpg
654581002,Underwear,data\hm\images\065\0654581002.jpg
606395017,Garment Lower body,data\hm\images\060\0606395017.jpg
318914001,Garment Lower body,data\hm\images\031\0318914001.jpg
763208004,Nightwear,data\hm\images\076\0763208004.jpg
497225022,Swimwear,data\hm\images\049\0497225022.jpg
889574006,Garment Full body,data\hm\images\088\0889574006.jpg
721928005,Garment Lower body,data\hm\images\072\0721928005.jpg
582528002,Accessories,data\hm\images\058\0582528002.jpg
548179001,Garment Upper body,data\hm\images\054\0548179001.jpg
891890009,Garment Upper body,data\hm\images\089\0891890009.jpg
522918035,Garment Full body,data\hm\images\052\0522918035.jpg
727330001,Garment Upper body,data\hm\images\072\0727330001.jpg
896338002,Garment Full body,data\hm\images\089\0896338002.jpg
581130001,Garment Upper body,data\hm\images\058\0581130001.jpg
644073002,Garment Upper body,data\hm\images\064\0644073002.jpg
873428004,Garment Lower body,data\hm\images\087\0873428004.jpg
805714003,Garment Upper body,data\hm\images\080\0805714003.jpg
665211002,Garment Upper body,data\hm\images\066\0665211002.jpg
662852002,Garment Lower body,data\hm\images\066\0662852002.jpg
573237002,Garment Upper body,data\hm\images\057\0573237002.jpg
787096001,Garment Upper body,data\hm\images\078\0787096001.jpg
596400015,Garment Upper body,data\hm\images\059\0596400015.jpg
696356008,Accessories,data\hm\images\069\0696356008.jpg
933906002,Garment Upper body,data\hm\images\093\0933906002.jpg
821395014,Underwear,data\hm\images\082\0821395014.jpg
814890003,Garment Upper body,data\hm\images\081\0814890003.jpg
878503002,Garment Upper body,data\hm\images\087\0878503002.jpg
575529001,Garment Upper body,data\hm\images\057\0575529001.jpg
667416001,Accessories,data\hm\images\066\0667416001.jpg
670875001,Garment Lower body,data\hm\images\067\0670875001.jpg
586116006,Garment Upper body,data\hm\images\058\0586116006.jpg
712409004,Garment Upper body,data\hm\images\071\0712409004.jpg
910096001,Garment Full body,data\hm\images\091\0910096001.jpg
670334008,Garment Upper body,data\hm\images\067\0670334008.jpg
819826002,Garment Lower body,data\hm\images\081\0819826002.jpg
640141001,Garment Full body,data\hm\images\064\0640141001.jpg
755226001,Garment Upper body,data\hm\images\075\0755226001.jpg
623733004,Garment Full body,data\hm\images\062\0623733004.jpg
685383001,Garment Upper body,data\hm\images\068\0685383001.jpg
571719001,Garment Upper body,data\hm\images\057\0571719001.jpg
619287005,Underwear,data\hm\images\061\0619287005.jpg
854733004,Garment Full body,data\hm\images\085\0854733004.jpg
819500004,Garment Upper body,data\hm\images\081\0819500004.jpg
851774008,Underwear,data\hm\images\085\0851774008.jpg
738777002,Garment Upper body,data\hm\images\073\0738777002.jpg
659388001,Garment Upper body,data\hm\images\065\0659388001.jpg
650438002,Accessories,data\hm\images\065\0650438002.jpg
629758005,Swimwear,data\hm\images\062\0629758005.jpg
640662004,Garment Lower body,data\hm\images\064\0640662004.jpg
801953001,Garment Lower body,data\hm\images\080\0801953001.jpg
687524013,Garment Upper body,data\hm\images\068\0687524013.jpg
783707116,Socks & Tights,data\hm\images\078\0783707116.jpg
852219001,Garment Upper body,data\hm\images\085\0852219001.jpg
711034002,Garment Lower body,data\hm\images\071\0711034002.jpg
610788004,Garment Upper body,data\hm\images\061\0610788004.jpg
760024023,Socks & Tights,data\hm\images\076\0760024023.jpg
698302007,Garment Upper body,data\hm\images\069\0698302007.jpg
568808024,Garment Lower body,data\hm\images\056\0568808024.jpg
631536014,Socks & Tights,data\hm\images\063\0631536014.jpg
618844001,Garment Upper body,data\hm\images\061\0618844001.jpg
901754001,Garment Full body,data\hm\images\090\0901754001.jpg
763148002,Garment Upper body,data\hm\images\076\0763148002.jpg
651456001,Garment Upper body,data\hm\images\065\0651456001.jpg
767813002,Garment Upper body,data\hm\images\076\0767813002.jpg
556260004,Garment Lower body,data\hm\images\055\0556260004.jpg
886706002,Garment Upper body,data\hm\images\088\0886706002.jpg
861765003,Garment Upper body,data\hm\images\086\0861765003.jpg
550163001,Garment Full body,data\hm\images\055\0550163001.jpg
700340002,Garment Upper body,data\hm\images\070\0700340002.jpg
682780001,Accessories,data\hm\images\068\0682780001.jpg
688728009,Underwear,data\hm\images\068\0688728009.jpg
832934001,Garment Full body,data\hm\images\083\0832934001.jpg
727180002,Garment Lower body,data\hm\images\072\0727180002.jpg
686726005,Garment Upper body,data\hm\images\068\0686726005.jpg
757187004,Garment Upper body,data\hm\images\075\0757187004.jpg
818031001,Garment Upper body,data\hm\images\081\0818031001.jpg
838321001,Garment Lower body,data\hm\images\083\0838321001.jpg
694046004,Nightwear,data\hm\images\069\0694046004.jpg
511121006,Garment Lower body,data\hm\images\051\0511121006.jpg
652731039,Garment Lower body,data\hm\images\065\0652731039.jpg
775175001,Socks & Tights,data\hm\images\077\0775175001.jpg
657258001,Garment Upper body,data\hm\images\065\0657258001.jpg
718321006,Swimwear,data\hm\images\071\0718321006.jpg
820570002,Garment Upper body,data\hm\images\082\0820570002.jpg
715933001,Accessories,data\hm\images\071\0715933001.jpg
453828003,Shoes,data\hm\images\045\0453828003.jpg
797311008,Garment Lower body,data\hm\images\079\0797311008.jpg
610730021,Garment Upper body,data\hm\images\061\0610730021.jpg
403448007,Garment Upper body,data\hm\images\040\0403448007.jpg
889816003,Garment Lower body,data\hm\images\088\0889816003.jpg
341782022,Garment Upper body,data\hm\images\034\0341782022.jpg
567424025,Garment Upper body,data\hm\images\056\0567424025.jpg
736765001,Garment Upper body,data\hm\images\073\0736765001.jpg
732374005,Garment Lower body,data\hm\images\073\0732374005.jpg
760444002,Garment Lower body,data\hm\images\076\0760444002.jpg
569976009,Garment Upper body,data\hm\images\056\0569976009.jpg
694297006,Garment Full body,data\hm\images\069\0694297006.jpg
513963005,Underwear,data\hm\images\051\0513963005.jpg
789368001,Garment Lower body,data\hm\images\078\0789368001.jpg
757253001,Accessories,data\hm\images\075\0757253001.jpg
883202004,Garment Lower body,data\hm\images\088\0883202004.jpg
594922001,Garment Lower body,data\hm\images\059\0594922001.jpg
673677012,Garment Upper body,data\hm\images\067\0673677012.jpg
514693003,Garment Upper body,data\hm\images\051\0514693003.jpg
713824051,Underwear,data\hm\images\071\0713824051.jpg
538628001,Accessories,data\hm\images\053\0538628001.jpg
633574001,Garment Upper body,data\hm\images\063\0633574001.jpg
808462002,Garment Full body,data\hm\images\080\0808462002.jpg
719231001,Garment Upper body,data\hm\images\071\0719231001.jpg
661315002,Garment Full body,data\hm\images\066\0661315002.jpg
783384008,Garment Upper body,data\hm\images\078\0783384008.jpg
713986024,Garment Upper body,data\hm\images\071\0713986024.jpg
687173004,Underwear,data\hm\images\068\0687173004.jpg
841992002,Garment Lower body,data\hm\images\084\0841992002.jpg
882161002,Garment Upper body,data\hm\images\088\0882161002.jpg
743491001,Garment Lower body,data\hm\images\074\0743491001.jpg
839448003,Garment Upper body,data\hm\images\083\0839448003.jpg
714827002,Garment Full body,data\hm\images\071\0714827002.jpg
669522006,Garment Upper body,data\hm\images\066\0669522006.jpg
605609004,Garment Upper body,data\hm\images\060\0605609004.jpg
599261002,Garment Full body,data\hm\images\059\0599261002.jpg
757907001,Accessories,data\hm\images\075\0757907001.jpg
660308005,Garment Lower body,data\hm\images\066\0660308005.jpg
375849019,Garment Upper body,data\hm\images\037\0375849019.jpg
712104003,Garment Lower body,data\hm\images\071\0712104003.jpg
579191001,Garment Upper body,data\hm\images\057\0579191001.jpg
929734001,Garment Full body,data\hm\images\092\0929734001.jpg
781999003,Garment Full body,data\hm\images\078\0781999003.jpg
541519018,Underwear,data\hm\images\054\0541519018.jpg
187949019,Nightwear,data\hm\images\018\0187949019.jpg
699011004,Swimwear,data\hm\images\069\0699011004.jpg
753206008,Garment Lower body,data\hm\images\075\0753206008.jpg
698880003,Garment Full body,data\hm\images\069\0698880003.jpg
893141002,Garment Upper body,data\hm\images\089\0893141002.jpg
751592006,Garment Upper body,data\hm\images\075\0751592006.jpg
757926003,Garment Lower body,data\hm\images\075\0757926003.jpg
509843008,Garment Lower body,data\hm\images\050\0509843008.jpg
819730003,Garment Upper body,data\hm\images\081\0819730003.jpg
688498001,Garment Upper body,data\hm\images\068\0688498001.jpg
618682004,Accessories,data\hm\images\061\0618682004.jpg
847306001,Accessories,data\hm\images\084\0847306001.jpg
241412037,Garment Lower body,data\hm\images\024\0241412037.jpg
867622003,Swimwear,data\hm\images\086\0867622003.jpg
681373005,Garment Lower body,data\hm\images\068\0681373005.jpg
628921001,Garment Upper body,data\hm\images\062\0628921001.jpg
679881005,Garment Upper body,data\hm\images\067\0679881005.jpg
679854031,Garment Upper body,data\hm\images\067\0679854031.jpg
580263001,Garment Full body,data\hm\images\058\0580263001.jpg
631492007,Garment Upper body,data\hm\images\063\0631492007.jpg
840586001,Garment Lower body,data\hm\images\084\0840586001.jpg
877277002,Garment Upper body,data\hm\images\087\0877277002.jpg
718164001,Garment Upper body,data\hm\images\071\0718164001.jpg
734296001,Garment Lower body,data\hm\images\073\0734296001.jpg
624807001,Accessories,data\hm\images\062\0624807001.jpg
607394002,Garment Upper body,data\hm\images\060\0607394002.jpg
726229003,Garment Full body,data\hm\images\072\0726229003.jpg
581117007,Garment Upper body,data\hm\images\058\0581117007.jpg
674065003,Shoes,data\hm\images\067\0674065003.jpg
688463001,Garment Upper body,data\hm\images\068\0688463001.jpg
599102001,Garment Full body,data\hm\images\059\0599102001.jpg
719704006,Garment Upper body,data\hm\images\071\0719704006.jpg
802485003,Swimwear,data\hm\images\080\0802485003.jpg
777055001,Shoes,data\hm\images\077\0777055001.jpg
666080001,Underwear,data\hm\images\066\0666080001.jpg
775825004,Garment Upper body,data\hm\images\077\0775825004.jpg
759191002,Garment Full body,data\hm\images\075\0759191002.jpg
721320006,Garment Full body,data\hm\images\072\0721320006.jpg
641020003,Garment Lower body,data\hm\images\064\0641020003.jpg
718810005,Garment Lower body,data\hm\images\071\0718810005.jpg
772898005,Garment Full body,data\hm\images\077\0772898005.jpg
701784002,Garment Upper body,data\hm\images\070\0701784002.jpg
843524001,Garment Lower body,data\hm\images\084\0843524001.jpg
689389047,Garment Upper body,data\hm\images\068\0689389047.jpg
789395001,Garment Upper body,data\hm\images\078\0789395001.jpg
603584021,Garment Lower body,data\hm\images\060\0603584021.jpg
624646002,Garment Lower body,data\hm\images\062\0624646002.jpg
685604044,Swimwear,data\hm\images\068\0685604044.jpg
479167004,Underwear,data\hm\images\047\0479167004.jpg
736681008,Garment Lower body,data\hm\images\073\0736681008.jpg
578630024,Garment Upper body,data\hm\images\057\0578630024.jpg
816915003,Garment Lower body,data\hm\images\081\0816915003.jpg
873217001,Garment Upper body,data\hm\images\087\0873217001.jpg
679280015,Underwear,data\hm\images\067\0679280015.jpg
736531007,Underwear,data\hm\images\073\0736531007.jpg
688873013,Garment Upper body,data\hm\images\068\0688873013.jpg
705243001,Garment Lower body,data\hm\images\070\0705243001.jpg
557561001,Accessories,data\hm\images\055\0557561001.jpg
413965006,Accessories,data\hm\images\041\0413965006.jpg
759426002,Garment Upper body,data\hm\images\075\0759426002.jpg
699755039,Garment Upper body,data\hm\images\069\0699755039.jpg
881497001,Garment Full body,data\hm\images\088\0881497001.jpg
584631054,Socks & Tights,data\hm\images\058\0584631054.jpg
851774006,Underwear,data\hm\images\085\0851774006.jpg
669943001,Accessories,data\hm\images\066\0669943001.jpg
607796001,Garment Lower body,data\hm\images\060\0607796001.jpg
844254001,Garment Full body,data\hm\images\084\0844254001.jpg
657291001,Underwear,data\hm\images\065\0657291001.jpg
809237002,Garment Upper body,data\hm\images\080\0809237002.jpg
562256001,Garment Lower body,data\hm\images\056\0562256001.jpg
891636002,Garment Upper body,data\hm\images\089\0891636002.jpg
850797004,Garment Lower body,data\hm\images\085\0850797004.jpg
661349004,Garment Upper body,data\hm\images\066\0661349004.jpg
680034002,Socks & Tights,data\hm\images\068\0680034002.jpg
506166047,Garment Upper body,data\hm\images\050\0506166047.jpg
633136021,Garment Upper body,data\hm\images\063\0633136021.jpg
659132022,Garment Upper body,data\hm\images\065\0659132022.jpg
777626002,Garment Lower body,data\hm\images\077\0777626002.jpg
904735002,Accessories,data\hm\images\090\0904735002.jpg
613426006,Garment Upper body,data\hm\images\061\0613426006.jpg
626444014,Garment Upper body,data\hm\images\062\0626444014.jpg
793025001,Garment Upper body,data\hm\images\079\0793025001.jpg
637411001,Garment Upper body,data\hm\images\063\0637411001.jpg
900130002,Shoes,data\hm\images\090\0900130002.jpg
520513002,Garment Lower body,data\hm\images\052\0520513002.jpg
699211005,Garment Full body,data\hm\images\069\0699211005.jpg
617791001,Garment Upper body,data\hm\images\061\0617791001.jpg
765984001,Garment Upper body,data\hm\images\076\0765984001.jpg
869839004,Garment Upper body,data\hm\images\086\0869839004.jpg
779241001,Garment Full body,data\hm\images\077\0779241001.jpg
635164010,Garment Upper body,data\hm\images\063\0635164010.jpg
852162001,Garment Lower body,data\hm\images\085\0852162001.jpg
657975001,Garment Lower body,data\hm\images\065\0657975001.jpg
685848005,Garment Full body,data\hm\images\068\0685848005.jpg
639127004,Garment Full body,data\hm\images\063\0639127004.jpg
684021006,Garment Upper body,data\hm\images\068\0684021006.jpg
539060008,Garment Upper body,data\hm\images\053\0539060008.jpg
854687015,Garment Lower body,data\hm\images\085\0854687015.jpg
576770003,Garment Lower body,data\hm\images\057\0576770003.jpg
857812010,Garment Full body,data\hm\images\085\0857812010.jpg
788223001,Garment Upper body,data\hm\images\078\0788223001.jpg
780418007,Accessories,data\hm\images\078\0780418007.jpg
900379001,Accessories,data\hm\images\090\0900379001.jpg
810853001,Accessories,data\hm\images\081\0810853001.jpg
599718014,Garment Lower body,data\hm\images\059\0599718014.jpg
561542020,Garment Upper body,data\hm\images\056\0561542020.jpg
736530011,Underwear,data\hm\images\073\0736530011.jpg
881698003,Garment Upper body,data\hm\images\088\0881698003.jpg
796436001,Accessories,data\hm\images\079\0796436001.jpg
129085027,Garment Lower body,data\hm\images\012\0129085027.jpg
696125005,Garment Lower body,data\hm\images\069\0696125005.jpg
703399003,Garment Upper body,data\hm\images\070\0703399003.jpg
755783002,Garment Lower body,data\hm\images\075\0755783002.jpg
870707001,Accessories,data\hm\images\087\0870707001.jpg
553092007,Garment Upper body,data\hm\images\055\0553092007.jpg
844991001,Garment Full body,data\hm\images\084\0844991001.jpg
760458001,Garment Upper body,data\hm\images\076\0760458001.jpg
883068004,Garment Lower body,data\hm\images\088\0883068004.jpg
665697001,Shoes,data\hm\images\066\0665697001.jpg
678342001,Garment Upper body,data\hm\images\067\0678342001.jpg
934135001,Accessories,data\hm\images\093\0934135001.jpg
625532001,Garment Upper body,data\hm\images\062\0625532001.jpg
814517001,Garment Lower body,data\hm\images\081\0814517001.jpg
519219006,Garment Full body,data\hm\images\051\0519219006.jpg
903316006,Garment Upper body,data\hm\images\090\0903316006.jpg
699898001,Garment Full body,data\hm\images\069\0699898001.jpg
657628001,Garment Lower body,data\hm\images\065\0657628001.jpg
743762002,Garment Lower body,data\hm\images\074\0743762002.jpg
465655019,Underwear,data\hm\images\046\0465655019.jpg
688341001,Garment Upper body,data\hm\images\068\0688341001.jpg
550391001,Garment Lower body,data\hm\images\055\0550391001.jpg
879409001,Accessories,data\hm\images\087\0879409001.jpg
796483006,Garment Upper body,data\hm\images\079\0796483006.jpg
735382002,Shoes,data\hm\images\073\0735382002.jpg
740050006,Underwear,data\hm\images\074\0740050006.jpg
